,rating,sentiment,review,rating std,sentiment std,mae,spearman,sympathy,unsympathy,count
84,10.0,84.71956253051758,재밋어요  좀잔인하지만 ,3.675074535231384,25.31041717780579,603.9996900823381,0.42829025167815776,85.0,7.0,84.0
85,10.0,46.36954367160797,니 네누군지아네  소름이다 ,0.19595917942265426,28.473680472159074,563.8308458709716,-0.16984155512168936,78.0,2.0,85.0
86,10.0,98.7946629524231,킹스맨 거르고 시간때우기라고 생각했는데 전혀 아니였음 요근래 최고의 영화였음 사실 윤계상때문에 기대안했는데 야 최고였음 진짜 윤계상 이제는 배우!! ,1.2649110640673518,23.73979539709055,558.2169029712677,0.4472135954999579,83.0,7.0,86.0
88,10.0,72.72878885269165,대박 잼나요 마블리짱짱맨!! ,2.596105745330848,28.64988508994714,657.7132794272225,0.5242026729430286,81.0,7.0,88.0
89,8.0,74.81049299240112,걍 잼슴 킬링타임으로 아주좋네요 갠적으로 이수파 대장 표정이 씬스틸러 ,2.8454509148974805,27.652285891378664,504.12349686839366,0.4535448713825626,74.0,2.0,89.0
90,10.0,67.73771643638611,와 윤계상이 연기 이렇게 잘할줄은 몰랐네 ,0.3142696805273545,17.451307056229794,698.8080559571584,0.5477225575051661,72.0,1.0,90.0
91,9.0,52.37719416618347,영화는 영화일뿐 재미있다윤계상 소름끼친다.시종일관  팍.팍  좀잔인하긴해도 ,1.4999999999999998,32.59662715659922,497.2781377898322,0.5336954545772439,72.0,3.0,91.0
92,10.0,51.766109466552734,엄청재미잇었습니다. 윤계상 연기가 장난아니네요 ,1.5612494995995996,26.984814302229857,800.3075941950083,0.07964473354898961,73.0,5.0,92.0
93,10.0,98.21500182151794,조금 잔인하긴 한데 올해 본 최고에 영화라고 생각됨. ,4.179978734661485,45.2654874981221,469.93699610233307,0.9258200997725515,74.0,6.0,93.0
94,10.0,90.30160903930664,아오~시원하다 이제부터 새로운장르는 범죄도시다!!연기들도 정말 좋았다. ,2.1852940772540506,27.662730339393573,672.9137597084045,0.7968190728895957,70.0,3.0,94.0
95,10.0,54.31561470031738,윤계상 진짜 조선족인줄 알았음 ! ,1.781741612749496,30.19242674411315,650.3422237237295,0.4183658829359798,71.0,4.0,95.0
96,10.0,93.44925284385681,"이거 시사회로 봤는데 정말 재밌어요.  시사회로 안봤으면 안볼러갈 영화였는데, 보고 나서는 추천하는 영화입니다.  꼭 보세요. 최소 본전이상은 합니다. ",1.942973990817706,31.593799574955312,676.7022960369403,0.25500536276680524,71.0,4.0,96.0
97,10.0,33.56279730796814,뻥아니고 ..윤계상만 보였다 ,4.5,33.512515730194664,398.15805228551227,0.4879500364742666,70.0,4.0,97.0
98,10.0,52.51392722129822,진짜 킹스맨보다 백배낫다 ,3.1493439550069438,31.415088943442804,611.694196879686,0.6123724356957946,73.0,9.0,98.0
99,10.0,94.49245929718018,존잼ㅜㅜ 연기 지림 까메오 출연도 좋았음ㅋㅋ ,0.77138921583987,26.53311037503747,707.2823432575573,0.29814239699997197,68.0,5.0,99.0
100,9.0,87.99362182617188,믿고 보는 마형 + 윤계상 악역 연기 좋았음 ,1.5,17.1689846816751,681.7745941877365,0.9486832980505139,70.0,7.0,100.0
101,8.0,98.81758689880371,좋다  좋다 매우 좋다 좋다 ,0.8314794192830981,21.88171829159679,536.1066863536835,0.036522666080968026,70.0,7.0,101.0
102,10.0,96.56152725219727,방금 조조로 보고 나왔는데 걍 조나 재밌고 윤계상 연기 개쩐다 그리고 마요미 포스 지리고 그냥 졸라 재밌다 ,2.527400858993447,33.43394722719431,602.7893445832389,0.5800566321193962,64.0,2.0,102.0
103,10.0,3.209623694419861,이 영화보고 지루해서 잤다고 하는 평점 알바는 뭐이라니?? ,4.357106264483344,30.51689224655352,512.8031153380871,0.50709255283711,65.0,3.0,103.0
104,10.0,98.67262840270996,재밌게봤어요 윤계상씨 연기를 너무 잘해서 무서웠 ㄷ ㄷ ㄷ ,3.3541019662496847,12.940298474532588,836.849927743276,0.39279220242478635,63.0,3.0,104.0
105,10.0,94.16378736495972,진짜 너무시간가는줄모르고 재밌게봤어요 ,1.08669218648734,23.816649686158883,869.9217206275824,0.4338586800289633,65.0,5.0,105.0
106,10.0,43.26651394367218,꿀잼 11점 주고싶어여 ㅋ ,2.8237989775963093,24.013658105913876,426.194959492519,0.3814484301522946,62.0,3.0,106.0
107,8.0,15.964412689208984,"7000원 값은 충분히 함. 9000원에 봤어도 아깝 진 않음. 마동석 매력 터지고, 윤계상도 연기 좋음. 중간중간 유머가 있어서 지루할 틈도 없음. 물론, 스토리가 정교하다고 볼 순 없지만 그래도 난 지루할 틈 없이 봤음. ",1.8856180831641267,12.201085697279659,215.12896903355917,0.0,58.0,4.0,107.0
108,8.0,52.238041162490845,마동석이 처음으로 주연맡았다고 해서 기대하고 봤는데 기대이상이였음 ,0.6388765649999398,24.28788742168431,784.4801645278931,0.3187276291558383,58.0,5.0,108.0
109,9.0,98.46689701080322,재밋게 잘봤어요~^^ ,0.48989794855663565,7.51911323239738,914.6570068359375,0.5773502691896257,59.0,6.0,109.0
110,10.0,72.4336326122284,핵꿀잼 사이다 영화!! ,3.897114317029974,31.00104404113567,698.4100666493177,0.6262242910851494,54.0,3.0,110.0
111,10.0,99.38229322433472,범죄도시 보니까 예전에 신세계 생각 나드라..정말 볼만합니다 ~그리고 마동석 진짜 ㅋㅋ 너무 연기잘함 ,4.288226776756202,31.839920251843417,539.3691630032328,0.35773586812841396,52.0,2.0,111.0
112,10.0,89.63934183120728,꿀잼. 윤계상 연기 잘하네ㅋ ,3.348133808556642,28.68271736681141,547.4647893428803,0.8156618201430593,50.0,1.0,112.0
114,10.0,98.0363667011261,처음부터 끝까지 시간가는줄 모르게 너무 재밌고 윤계상 마동석 너무 멋있어요ㅠㅠ 완전 강추!!! ,0.6236095644623236,18.104690044969217,861.3948993086815,0.1841344303788485,51.0,5.0,114.0
115,9.0,25.755348801612854,잼있음 지루하지도 않고 괜찮음 와 개잼있다 이건 아닌데 잼있음 ,3.4605211473953235,30.83572119118681,455.9599519859661,0.3473531543594463,52.0,7.0,115.0
